summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,time_first_observed,violation_county,violation_in_front_of_or_opposite,house_number,street_name,intersecting_street,date_first_observed,law_section,sub_division,violation_legal_code,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_post_code,violation_description,no_standing_or_stopping_violation,hydrant_violation,double_parking_violation,vehicle_color_standard,borough,hour,day_of_week,year,month,restriction_start_hour,month_name
4909404960,W71SNB,NJ,PAS,2024-07-26,36,SPOR,JEEP,V,0,0,0,0,,0,0,0,,,0501P,,QN,,,EB BEACH CHANNEL DR,@ BEACH 104TH ST,0.0,1180.0,B,T,,,,,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,5.0,Friday,2024,7,,July
1494026120,96494ND,NY,COM,2024-06-20,46,VAN,FRUEH,P,29830,42730,73220,20250531,84.0,84,84,959545,0084,0000,1247P,,K,F,26,COURT ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,WHT,0.0,0.0,-,0.0,,,,,,WHITE,Brooklyn,12.0,Thursday,2024,6,,June
4905574780,KBT6452,NY,OMS,2024-07-02,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0337P,,BX,,,NB RIVERDALE AVE @ W,254TH ST,0.0,1180.0,B,T,,,,WH,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Bronx,3.0,Tuesday,2024,7,,July
9138778324,LFJ1607,NY,PAS,2024-07-22,74,4DSD,INFIN,T,40230,0,0,20250921,69.0,69,69,373687,T302,S,0240P,,K,I,N,FARRAGUT RD,5ft W/of E 81st St,0.0,408.0,J2,,YYYYYYY,,,BLACK,,2019.0,,0.0,,74-MISSING DISPLAY PLATE,,,,BLACK,Brooklyn,2.0,Monday,2024,7,,July
9137993320,N64PCT,NJ,PAS,2024-06-26,16,SUBN,VOLVO,T,23190,32580,23890,88888888,1.0,1,1,357338,T105,N,0226P,,NY,F,60,HUDSON ST,,0.0,408.0,K2,,YYYYY,0800A,0600P,SILVE,,0.0,,0.0,,16A-NO STD (COM VEH) NON-COM,,,,SILVER,Manhattan,2.0,Wednesday,2024,6,8.0,June
4909289264,LLJ6293,NY,PAS,2024-07-25,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0339A,,BX,,,EB CO-OP CITY BLVD @,DREISER LOOP,0.0,1180.0,B,T,,,,BK,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,3.0,Thursday,2024,7,,July
4904117682,T117599C,NY,OMT,2024-06-23,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0334P,,QN,,,WB ASTORIA BLVD @ 81,ST ST,0.0,1180.0,B,T,,,,GY,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,3.0,Sunday,2024,6,,June
1495113267,51889336,99,PAS,2024-06-06,67,SDN,GA,P,36990,40404,40404,0,33.0,33,33,942330,0033,0000,1000A,,,O,900,W 161 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,,0.0,0.0,-,0.0,,,,,,,Other,10.0,Thursday,2024,6,,June
9141015381,10073NB,NY,COM,2024-07-24,20,VAN,FORD,T,25090,29890,31490,20250531,7.0,7,7,377523,T105,E,1117A,,NY,O,151,LUDLOW ST,,0.0,408.0,D,,YYYYYYY,0700A,0700P,WH,,2020.0,,0.0,25.0,20-NO PARKING (COM PLATE),,,,WHITE,Manhattan,11.0,Wednesday,2024,7,7.0,July
9141451030,LHT5906,NY,PAS,2024-07-05,13,4DSD,NISSA,T,63030,0,0,20260129,84.0,84,84,353177,T301,R,0925A,,K,I,S,MYRTLE AVE,40ft E/of Duffield S,0.0,408.0,C1,,YYYYYYY,,,BK,,2024.0,,0.0,7.0,13-NO STAND (TAXI STAND),,,,BLACK,Brooklyn,9.0,Friday,2024,7,,July
4904709342,HVN5564,NY,PAS,2024-06-26,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0520P,,QN,,,EB LINDEN BLVD @ EME,RALD ST,0.0,1180.0,B,T,,,,BR,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BROWN,Queens,5.0,Wednesday,2024,6,,June
4908181172,LGR2204,NY,PAS,2024-07-19,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1217A,,BX,,,SB BAYCHESTER AVE @,DONIZETTI PL,0.0,1180.0,B,T,,,,GY,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,12.0,Friday,2024,7,,July
5135915059,263BF6,NY,MOT,2024-07-18,7,MCY,ZNEN,V,0,0,0,0,,0,0,0,,,0356A,,QN,,,WB NORTHERN BLVD @ 4,8TH ST,0.0,1111.0,D,T,,,,BK,,2023.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,BLACK,Queens,3.0,Thursday,2024,7,,July
4905421202,XDM767,SC,PAS,2024-07-02,36,SD,DODGE,V,0,0,0,0,,0,0,0,,,0804P,,QN,,,SB WOODHAVEN BLVD @,DANA CT,0.0,1180.0,B,T,,,,,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,8.0,Tuesday,2024,7,,July
4908749607,7FVB541,CA,PAS,2024-07-20,36,UT,FORD,V,0,0,0,0,,0,0,0,,,0429P,,BK,,,SB CYPRESS HILLS ST,@ JAMAICA AVE,0.0,1180.0,B,T,,,,,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,4.0,Saturday,2024,7,,July
4907054350,DJV3886,NY,PAS,2024-07-10,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0220P,,BX,,,EB E TREMONT AVE @ E,LM DR,0.0,1180.0,B,T,,,,GY,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,2.0,Wednesday,2024,7,,July
4907472353,KTK8830,NY,PAS,2024-07-14,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,1144A,,BX,,,NB GRAND CONCOURSE @,E 156TH ST,0.0,1180.0,B,T,,,,GY,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,11.0,Sunday,2024,7,,July
9137770111,BRT7702,TN,PAS,2024-06-29,40,SUBN,CHEVR,T,52120,26970,29620,20248888,46.0,46,46,368606,T201,I,0350P,,BX,F,1921,MORRIS AVE,,0.0,408.0,E2,,YYYYYYY,,,RED,,0.0,,5.0,6.0,40-FIRE HYDRANT,,,,RED,Bronx,3.0,Saturday,2024,6,,June
4906527980,3HME23,MA,PAS,2024-07-08,36,SPOR,NISSA,V,0,0,0,0,,0,0,0,,,0737A,,QN,,,WB SEAGIRT BLVD @ B,11TH ST,0.0,1180.0,B,T,,,,,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,7.0,Monday,2024,7,,July
4905818862,LJB6867,NY,PAS,2024-07-07,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0343A,,BK,,,NB RALPH AVE @ BERGE,N AVE,0.0,1180.0,B,T,,,,BR,,2007.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BROWN,Brooklyn,3.0,Sunday,2024,7,,July
4908831117,B73RRY,NJ,PAS,2024-07-22,36,SPOR,HONDA,V,0,0,0,0,,0,0,0,,,1022A,,BX,,,SB BRUCKNER BLVD @ W,ATERBURY AVE,0.0,1180.0,B,T,,,,,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Bronx,10.0,Monday,2024,7,,July
4908206922,HXR8996,NY,PAS,2024-07-19,36,2DSD,VOLKS,V,0,0,0,0,,0,0,0,,,1050A,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0.0,1180.0,B,T,,,,RD,,2008.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Queens,10.0,Friday,2024,7,,July
2018845561,KEJ7359,NY,PAS,2024-07-26,21,SUBN,BMW,S,19550,25390,27790,20240909,25.0,25,0,697909,MN11,,1023A,00000,NY,F,58,EAST 130 STREET,,0.0,408.0,d1,,Y  Y,1000A,1130A,GY,,2024.0,,0.0,,NO PARKING STREET CLEANING,,,,GREY,Manhattan,10.0,Friday,2024,7,10.0,July
8869722156,44051NC,NY,COM,2024-07-05,69,PICK,TOYOT,T,34870,10510,39,20260228,18.0,18,18,362614,T106,J,1220P,,NY,F,140,W 55TH ST,,0.0,408.0,H1,,YYYYY,0700A,0600P,WH,,2020.0,106592,0.0,26.0,69-FAIL TO DSP PRKING MTR RCPT,,,,WHITE,Manhattan,12.0,Friday,2024,7,7.0,July
4905359351,14T0001,NY,SRF,2024-07-02,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0442A,,BK,,,WB KINGS HWY @ W 11T,H ST,0.0,1180.0,B,T,,,,BK,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,4.0,Tuesday,2024,7,,July
2019348561,L1QHV,FL,PAS,2024-07-23,18,PICK,DODGE,S,14920,37750,37750,0,50.0,50,0,612311,BX08,,0800A,00000,Bronx,F,5193,BROADWAY,,0.0,408.0,f4,,,,,BK,,0.0,,0.0,,NO STANDING BUS LANE,,,,BLACK,Other,8.0,Tuesday,2024,7,,July
4904699841,LEG7404,NY,PAS,2024-07-01,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0504P,,ST,,,NB GIFFORDS LN @ FAI,RFIELD ST,0.0,1180.0,B,T,,,,BL,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Staten Island,5.0,Monday,2024,7,,July
4907210401,KRH7021,NY,PAS,2024-07-13,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,1154A,,QN,,,EB BRADDOCK AVE @ 22,2ND ST,0.0,1180.0,B,T,,,,GR,,2005.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREEN,Queens,11.0,Saturday,2024,7,,July
4906844650,KSV7452,NY,PAS,2024-07-11,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,1235A,,BK,,,EB ATLANTIC AVE @ SC,HENECTADY AVE,0.0,1180.0,B,T,,,,BR,,2011.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BROWN,Brooklyn,12.0,Thursday,2024,7,,July
9138627395,LKT1965,NY,PAS,2024-07-10,20,SUBN,PORSC,T,44890,29290,45090,20260602,1.0,1,1,377505,T105,I,0204P,,NY,O,451,W BROADWAY,,0.0,408.0,D,,YYYYY,0800A,0600P,BL,,2017.0,,0.0,53.0,20A-NO PARKING (NON-COM),,,,BLACK,Manhattan,2.0,Wednesday,2024,7,8.0,July
4903918282,GFW6780,NY,PAS,2024-06-23,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0859A,,QN,,,WB NORTHERN BLVD @ 1,12TH ST,0.0,1180.0,B,T,,,,GR,,2012.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREEN,Queens,8.0,Sunday,2024,6,,June
9138555700,JRX9688,NY,PAS,2024-07-08,21,4DSD,HONDA,T,9890,37290,8440,20260616,114.0,114,114,365889,T401,E,1140A,,Q,F,32-68,43RD ST,,0.0,408.0,D1,,Y  Y,1130A,0100P,WH,,2017.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,WHITE,Queens,11.0,Monday,2024,7,11.0,July
9137547458,KFN4998,OH,PAS,2024-07-16,37,SUBN,JEEP,T,15040,28990,59990,88888888,112.0,112,112,368538,T402,O,1139A,1131A,Q,F,10730,71ST RD,,0.0,408.0,H1,,YYYYYY,0830A,1000P,WHITE,,0.0,468409,0.0,7.0,37-EXPIRED PARKING METER,,,,WHITE,Queens,11.0,Tuesday,2024,7,8.0,July
9142005668,5345640,ME,PAS,2024-07-08,19,TRLR,UTILI,T,0,0,0,20248888,47.0,47,47,340075,T201,A,1033A,,BX,I,S,NEREID AVE,25ft E/of Webster Av,0.0,408.0,C3,,YYYYYYY,,,WHITE,,0.0,,0.0,,19-NO STAND (BUS STOP),,,,WHITE,Bronx,10.0,Monday,2024,7,,July
9108941518,MLF4507,PA,PAS,2024-07-10,20,4DSD,CADIL,T,67030,43330,61730,88888888,79.0,79,79,378180,T301,L,1249P,,K,O,404,NOSTRAND AVE,,0.0,408.0,D,,YYYYY,1000A,0400P,TAN,,0.0,,0.0,9.0,20A-NO PARKING (NON-COM),,,,BROWN,Brooklyn,12.0,Wednesday,2024,7,10.0,July
9142222850,DWB9183,NY,PAS,2024-07-18,71,4DSD,HONDA,T,10530,73330,5280,20241211,68.0,68,68,349839,T302,K,0905A,,K,F,203,79TH ST,,0.0,408.0,J6,,YYYYYYY,,,BK,,2013.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,BLACK,Brooklyn,9.0,Thursday,2024,7,,July
9139644250,KGG2877,NY,PAS,2024-07-03,40,SUBN,TOYOT,T,58310,0,0,20250111,104.0,104,104,361883,T402,N,0623A,,Q,I,S,OTTO RD,5ft W/of 67th Pl,0.0,408.0,E2,,YYYYYYY,,,GY,,2021.0,,6.0,,40-FIRE HYDRANT,,,,GREY,Queens,6.0,Wednesday,2024,7,,July
9139187585,75112ML,NY,COM,2024-07-12,47,PICK,TOYOT,T,10810,34370,34390,20260630,14.0,14,14,376934,T102,O,0524P,,NY,F,406,8TH AVE,,0.0,408.0,L2,,YYYYYY,0700A,0700P,GY,,2018.0,,0.0,99.0,47-DOUBLE PKG-MIDTOWN(COM VEH),,,,GREY,Manhattan,5.0,Friday,2024,7,7.0,July
4906337533,LFS4744,NY,PAS,2024-07-05,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0649P,,BX,,,SB NEW ENGLAND THRUW,AY @ REEDS MILL LN,0.0,1180.0,B,T,,,,GY,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,6.0,Friday,2024,7,,July
4906648642,BH89508,CT,PAS,2024-07-09,36,SPOR,SUBAR,V,0,0,0,0,,0,0,0,,,1114A,,QN,,,WB HORACE HARDING EX,PWY @ 250TH ST,0.0,1180.0,B,T,,,,,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,11.0,Tuesday,2024,7,,July
9136706991,LAB6905,NY,PAS,2024-07-18,71,SUBN,RAM,T,11710,35650,35670,20250212,24.0,24,24,376243,T103,R,0125P,,NY,F,706,AMSTERDAM AVE,,0.0,408.0,J6,,YYYYYYY,,,WH,,2017.0,,0.0,29.0,71A-INSP STICKER EXPIRED (NYS),,,,WHITE,Manhattan,1.0,Thursday,2024,7,,July
4907640833,KINGAL,NY,OMT,2024-07-13,36,SUBN,TESLA,V,0,0,0,0,,0,0,0,,,0721P,,QN,,,WB SEAGIRT BLVD @ B,11TH ST,0.0,1180.0,B,T,,,,BK,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,7.0,Saturday,2024,7,,July
9142876345,AT04LI,FL,PAS,2024-07-13,38,4DSD,ACURA,T,28830,0,0,20250988,61.0,61,61,370808,T302,D,1147A,,K,I,E,CONEY ISLAND AVE,40ft N/of Kings Hwy,0.0,408.0,H1,,YYYYYY,0900A,0700P,GREY,,0.0,314986,0.0,3.0,38-FAILURE TO DSPLAY METER REC,,,,GREY,Brooklyn,11.0,Saturday,2024,7,9.0,July
4909091142,JYK523,MN,PAS,2024-07-23,36,VAN,RAM,V,0,0,0,0,,0,0,0,,,0735P,,QN,,,SB NORTHERN BLVD @ B,ROWVALE LN,0.0,1180.0,B,T,,,,WHITE,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,7.0,Tuesday,2024,7,,July
4907843793,J26NXX,NJ,PAS,2024-07-17,36,SEDA,TOYOT,V,0,0,0,0,,0,0,0,,,0739P,,MN,,,NB WEST ST @ W 11TH,ST,0.0,1180.0,B,T,,,,,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Manhattan,7.0,Wednesday,2024,7,,July
9139505789,2703425,IN,PAS,2024-07-03,84,DELV,FRUEH,T,19050,10210,10110,88888888,23.0,23,23,375304,T103,P,0731A,,NY,F,201,E 104TH ST,,0.0,408.0,K7,,YYYYYYY,,,WHITE,,0.0,,0.0,4.0,84-PLATFORM LIFTS IN LOW POSIT,,,,WHITE,Manhattan,7.0,Wednesday,2024,7,,July
4907187040,JSD7307,NY,PAS,2024-07-12,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,1154P,,BX,,,WB BRUCKNER BLVD @ W,HITE PLAINS RD,0.0,1180.0,B,T,,,,GY,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,11.0,Friday,2024,7,,July
9142367372,XGRG68,NJ,PAS,2024-07-24,14,DELV,HIN,T,24890,18010,18030,88888888,17.0,17,17,355224,T106,N,0143P,,NY,O,575,LEXINGTON AVE,,0.0,408.0,C,,YYYYYYY,,,WHITE,,0.0,,0.0,4.0,14-NO STANDING,,,,WHITE,Manhattan,1.0,Wednesday,2024,7,,July
4905074459,JJ6W4F,MO,PAS,2024-06-28,36,VAN,CHRYS,V,0,30640,0,0,,0,0,0,,,0939P,,MN,,,SB WEST ST @ W THAME,S ST,0.0,1180.0,B,T,,,,,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Manhattan,9.0,Friday,2024,6,,June
9139870765,T709725C,NY,OMT,2024-07-03,38,SUBN,CADIL,T,60810,21140,53490,20250531,106.0,106,106,358604,T402,S,0938A,,Q,F,118-08,ROCKAWAY BLVD,,0.0,408.0,H1,,YYYYYY,0900A,0700P,BK,,2023.0,413251,0.0,39.0,38-FAILURE TO DSPLAY METER REC,,,,BLACK,Queens,9.0,Wednesday,2024,7,9.0,July
2013704070,KYY7233,NY,PAS,2024-07-01,21,SUBN,MAZDA,S,21590,49690,51090,20240912,102.0,102,0,0,QW04,,1227P,00000,Qns,F,86-34,124 STREET,,0.0,408.0,d1,,Y,1200P,0130P,BL,,2019.0,,0.0,,NO PARKING STREET CLEANING,,,,BLACK,Queens,12.0,Monday,2024,7,12.0,July
4906560660,HMR1864,NY,PAS,2024-07-08,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0248P,,QN,,,NB CROSS BAY BLVD @,159TH AVE,0.0,1180.0,B,T,,,,GY,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,2.0,Monday,2024,7,,July
4908368697,HSJ1774,NY,PAS,2024-07-21,36,SUBN,ME/BE,V,10210,40404,40404,0,,0,0,0,,,0900A,,BK,,,NB 3RD AVE @ 41ST ST,,0.0,1180.0,B,T,,,,BK,,2017.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,9.0,Sunday,2024,7,,July
1493978615,W98SXS,NJ,PAS,2024-06-08,40,SDN,HYUND,P,24050,27100,16880,0,1.0,1,1,976160,0001,0000,0153P,0153P,NY,F,39,JOHN ST,,0.0,408.0,K2,,BBBBBBB,ALL,ALL,WHITE,0.0,2017.0,-,1.0,,,,,,WHITE,Manhattan,1.0,Saturday,2024,6,,June
8935269773,JHU1335,NY,PAS,2024-07-07,40,SUBN,FORD,T,17890,24890,10210,20250515,17.0,17,17,356960,MTTF,C,1148A,,NY,O,150,E 45TH ST,,0.0,408.0,E2,,YYYYYYY,,,GY,,2019.0,,0.0,2.0,40-FIRE HYDRANT,,,,GREY,Manhattan,11.0,Sunday,2024,7,,July
4908276572,KZN7168,NY,PAS,2024-07-20,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0618A,,BK,,,NB WILLIAMS AVE @ WO,RTMAN AVE,0.0,1180.0,B,T,,,,BK,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,6.0,Saturday,2024,7,,July
2019349498,BF44681,CT,PAS,2024-07-29,21,SUBN,JEEP,S,14920,37750,37790,0,50.0,50,0,612311,BX08,,0806A,00000,Bronx,F,5220,BROADWAY,,0.0,408.0,d1,,,0800A,0830A,WH,,0.0,,0.0,,NO PARKING STREET CLEANING,,,,WHITE,Other,8.0,Monday,2024,7,8.0,July
9136352111,3156163,IN,PAS,2024-07-17,47,DELV,INTER,T,10510,34310,34330,88888888,10.0,10,10,370865,T102,E,1047A,,NY,F,795,6TH AVE,,0.0,408.0,L2,,YYYYYY,0700A,0700P,WHITE,,0.0,,0.0,16.0,47-DOUBLE PKG-MIDTOWN(COM VEH),,,,WHITE,Manhattan,10.0,Wednesday,2024,7,7.0,July
4904864347,GMR7294,NY,PAS,2024-06-29,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1151A,,QN,,,EB MERRICK BLVD @ RI,DGEDALE ST,0.0,1180.0,B,T,,,,BR,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BROWN,Queens,11.0,Saturday,2024,6,,June
9139107450,26401ML,NY,COM,2024-07-06,21,VAN,CHEVR,T,7790,7740,7940,88888888,114.0,114,114,354007,T401,E,0818A,,Q,O,29-26,30TH AVE,,0.0,408.0,D1,,YYYYYY,0800A,0830A,WHITE,,2017.0,,0.0,30.0,21-NO PARKING (STREET CLEAN),,,,WHITE,Queens,8.0,Saturday,2024,7,8.0,July
4906776772,W22NCJ,NJ,PAS,2024-07-10,36,UT,NISSA,V,0,0,0,0,,0,0,0,,,0821A,,BK,,,WB NEPTUNE AVE @ W 1,2TH ST,0.0,1180.0,B,T,,,,,,2012.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,8.0,Wednesday,2024,7,,July
4907138260,KNY1655,NY,PAS,2024-07-11,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1019P,,QN,,,SB GUY R BREWER BLVD,@ 137TH AVE,0.0,1180.0,B,T,,,,GY,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,10.0,Thursday,2024,7,,July
4907234466,KTX1614,NY,PAS,2024-07-13,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0521P,,QN,,,SB QUEENS BLVD @ 87T,H AVE,0.0,1180.0,B,T,,,,BK,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,5.0,Saturday,2024,7,,July
9119262814,THV7460,VA,PAS,2024-06-27,21,SUBN,NISSA,T,59090,42520,36090,20250588,101.0,101,101,376152,T402,O,1138A,,Q,F,13-50,PINSON ST,,0.0,408.0,D1,,Y,1130A,0100P,BLACK,,0.0,,0.0,37.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Queens,11.0,Thursday,2024,6,11.0,June
4907466092,18144NE,NY,COM,2024-07-14,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,0942A,,QN,,,WB LIBERTY AVE @ 175,TH ST,0.0,1180.0,B,T,,,,WH,,2011.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,9.0,Sunday,2024,7,,July
4904921665,KGS5643,NY,PAS,2024-06-30,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1243A,,QN,,,NB MAIN ST @ ELDER A,VE,0.0,1180.0,B,T,,,,GR,,2007.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREEN,Queens,12.0,Sunday,2024,6,,June
4906163270,LJY8660,NY,PAS,2024-07-06,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1055A,,QN,,,WB CROSS ISLAND PKWY,@ 165TH ST,0.0,1180.0,B,T,,,,WH,,2016.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,10.0,Saturday,2024,7,,July
4907736058,19529BB,NY,OMR,2024-07-15,36,BUS,CHEVR,V,0,0,0,0,,0,0,0,,,0530P,,BX,,,NB COMMERCE AVE @ GL,EASON AVE,0.0,1180.0,B,T,,,,YW,,2012.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,YELLOW,Bronx,5.0,Monday,2024,7,,July
4904823540,T763077C,NY,OMT,2024-06-29,36,4DSD,KIA,V,0,0,0,0,,0,0,0,,,1231A,,BK,,,SB CYPRESS HILLS ST,@ JAMAICA AVE,0.0,1180.0,B,T,,,,RD,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Brooklyn,12.0,Saturday,2024,6,,June
9088015661,KXM5039,NY,PAS,2024-07-23,19,SUBN,HONDA,T,0,0,0,20240921,52.0,52,52,340040,T720,A,0607A,,BX,I,N,W 195TH ST,10ft E/of Reservoir,0.0,408.0,C3,,YYYYYYY,,,BL,,2009.0,,0.0,,19-NO STAND (BUS STOP),,,,BLACK,Bronx,6.0,Tuesday,2024,7,,July
4908688837,Y65UBH,NJ,PAS,2024-07-19,36,COUP,PORSC,V,0,0,0,0,,0,0,0,,,1227A,,MN,,,NB 12TH AVE @ 23RD S,T,0.0,1180.0,B,T,,,,,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Manhattan,12.0,Friday,2024,7,,July
9137732973,70942MN,NY,COM,2024-07-03,46,DELV,FORD,T,10110,18830,18850,20250228,19.0,19,19,375315,T103,P,0155P,,NY,F,1802,2ND AVE,,0.0,408.0,F1,,YYYYYYY,,,WH,,2019.0,,0.0,16.0,46B-DOUBLE PARKING (COM-100FT),,,,WHITE,Manhattan,1.0,Wednesday,2024,7,,July
5135744678,T801062C,NY,OMT,2024-07-10,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0730A,,BX,,,GUN HILL ROAD (W/B),@ EASTCHESTER RD,0.0,1111.0,D,T,,,,BK,,2018.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,BLACK,Bronx,7.0,Wednesday,2024,7,,July
4905378825,KWM2471,NY,PAS,2024-07-02,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1121A,,ST,,,EB HYLAN BLVD @ CULO,TTA LN,0.0,1180.0,B,T,,,,BK,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Staten Island,11.0,Tuesday,2024,7,,July
4908119077,LLV8337,NY,PAS,2024-07-18,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0855P,,QN,,,WB ATLANTIC AVE @ 10,4TH ST,0.0,1180.0,B,T,,,,LTGY,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,LTGY,Queens,8.0,Thursday,2024,7,,July
4906234150,HLH9605,PA,PAS,2024-07-07,36,SDN,TOYOT,V,0,0,0,0,,0,0,0,,,0425P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0.0,1180.0,B,T,,,,,,2010.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,4.0,Sunday,2024,7,,July
4908565909,KWP8449,NY,PAS,2024-07-18,36,SUBN,BUICK,V,0,0,0,0,,0,0,0,,,0303P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0.0,1180.0,B,T,,,,RD,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Bronx,3.0,Thursday,2024,7,,July
